session_id,user_id,session_start_ts,device,channel,campaign_id,variant,is_new_user
S0007343,,2025-12-28T06:16:19,web,search,C002,,0
S0007344,U001517,2026-01-16T04:49:42,mobile,organic,C002,,0
S0007345,,2025-11-03T16:29:57,web,SEARCH,C036,,0
S0007346,U000619,2025-11-03T12:15:36,web,email,C001,A,0
S0007347,U000535,2025-12-26T13:36:21,mobile,organic,C029,,0
S0007348,U000928,2025-12-01T08:06:56,mobile,organic,C040,,0
S0007349,U000786,2026-01-01T00:14:56,web,paid_social,C032,A,1
S0007350,U000152,2025-11-03T03:18:13,mobile,paid_social,C016,,1
S0007351,U001515,2025-10-25T00:40:06,mobile,search,C022,,1
S0007352,U001315,2025-12-23T06:06:49,web,search,C025,B,0
S0007353,U000835,2026-01-18T23:09:07,web,organic,C018,B,0
S0007354,U001954,2025-10-29T23:20:25,mobile,organic,C038,,1
S0007355,U000794,2026-01-07T05:32:45,web,search,C002,A,0
S0007356,U000260,2025-11-25T02:48:07,web,paid_social,C039,B,1
S0007357,U001866,2025-10-22T22:50:29,web,email,C035,B,1
S0007358,U000291,2025-12-06T08:13:23,mobile,search,C004,,0
S0007359,U000157,2025-11-15T12:54:04,mobile,organic,C023,,1
S0007360,U001045,2025-12-22T20:19:36,mobile,organic,C026,,1
S0007361,U001274,2025-11-16T08:17:25,mobile,email,C040,,1
S0007362,U000619,2025-12-03T19:02:54,mobile,paid_social,C040,,0
S0007363,U001847,2025-11-08T11:47:49,mobile,email,C019,,0
S0007364,,2026-01-03T23:16:33,web,search,C008,,0
S0007365,U002120,2026-01-12T17:30:29,web,organic,C033,,0
S0007366,U001406,2025-11-26T17:46:52,web,email,C027,B,0
S0007367,,2025-11-30T20:09:25,web,search,C021,,0
S0007368,U000903,2026-01-17T21:10:22,web,organic,C031,,0
S0007369,U000167,2025-11-03T05:32:44,web,paid_social,C004,A,0
S0007370,U001859,2026-01-02T05:11:39,web,paid_social,C004,A,0
S0007371,U001426,2025-12-11T11:53:52,web,search,C020,A,1
S0007372,U000944,2026-01-08T16:57:45,web,paid_social,C016,B,0
S0007373,U001494,2025-11-16T18:13:18,web,search,C007,B,0
S0007374,U001354,2025-11-17T02:16:38,mobile,email,C009,,1
S0007375,U001320,2025-11-19T18:20:50,mobile,email,C020,,0
S0007376,U000876,2025-10-22T22:29:57,mobile,paid_social,C003,,0
S0007377,U000774,2025-11-05T17:32:41,web,organic,C029,,1
S0007378,U000564,2026-01-18T22:52:59,mobile,search,C004,,0
S0007379,U001731,2025-11-12T20:18:18,mobile,email,C027,,1
S0007380,,2025-10-23T05:35:49,web,organic,C014,,0
S0007381,U001032,2025-11-15T12:13:23,web,organic,C007,,0
S0007382,U001586,2025-11-27T04:41:56,web,referral,C024,A,0
S0007383,U001169,2025-12-09T17:47:48,web,email,C026,B,0
S0007384,U002097,2025-10-27T14:40:43,web,referral,C039,B,0
S0007385,U000530,2025-12-31T13:54:09,web,search,C018,B,1
S0007386,U000093,2026-01-03T17:39:32,web,organic,C038,B,0
S0007387,U000927,2025-11-09T15:00:10,web,organic,C020,A,0
S0007388,U001171,2026-01-01T07:09:33,web,paid_social,C035,A,1
S0007389,U001807,2025-11-22T23:15:29,mobile,email,C012,,0
S0007390,U001400,2025-11-28T12:29:38,web,search,C031,,1
S0007391,U002067,2026-01-13T17:10:29,mobile,search,C009,,0
S0007392,U000189,2026-01-09T17:05:22,web,email,C002,,0
S0007393,,2025-11-24T04:48:55,mobile,organic,C006,,0
S0007394,U001825,2025-12-04T08:53:39,mobile,organic,C017,,0
S0007395,U001105,2025-11-16T05:28:03,mobile,referral,C006,,1
S0007396,U000608,2025-12-06T19:54:50,mobile,search,C032,,0
S0007397,U001691,2025-12-21T19:29:50,mobile,email,C004,,1
S0007398,U001925,2025-10-29T18:44:18,mobile,referral,C039,,1
S0007399,U000571,2026-01-12T05:25:58,web,email,C015,B,0
S0007400,U001216,2025-12-25T03:20:38,web,search,C019,A,0
S0007401,,2025-10-30T03:33:43,mobile,paid_social,C030,,0
S0007402,U000335,2026-01-07T15:35:32,web,paid_social,C029,A,0
S0007403,,2025-12-27T08:55:52,web,referral,C034,,0
S0007404,U001627,2025-11-18T14:55:48,mobile,organic,C040,,1
S0007405,,2025-12-07T08:52:17,mobile,paid_social,C013,,0
S0007406,U000346,2026-01-06T20:27:30,web,email,C025,A,0
S0007407,U001314,2026-01-16T13:43:39,web,SEARCH,C027,B,0
S0007408,,2025-11-15T17:42:11,web,paid_social,C032,,0
S0007409,U002119,2025-12-18T23:46:54,web,organic,C012,B,0
S0007410,U001779,2026-01-06T20:42:34,mobile,organic,C039,,0
S0007411,,2026-01-18T09:00:59,web,organic,C010,,0
S0007412,U001267,2025-10-27T19:19:41,web,search,C029,,0
S0007413,U001614,2025-12-05T18:23:58,mobile,organic,C036,,0
S0007414,U000597,2026-01-08T01:41:39,web,paid_social,C006,B,0
S0007415,U000359,2025-10-21T17:23:51,mobile,search,C022,,1
S0007416,U000963,2025-11-29T19:00:15,web,organic,C040,B,0
S0007417,,2025-12-13T00:26:43,web,organic,C006,,0
S0007418,U001162,2025-12-07T19:47:42,mobile,paid_social,C033,,0
S0007419,U001330,2025-12-26T09:21:54,web,search,C034,,0
S0007420,U001465,2025-10-27T08:06:13,mobile,paid_social,C011,,1
S0007421,U002103,2025-12-31T03:04:34,web,email,C029,,0
S0007422,U001395,2025-11-15T22:13:28,mobile,email,C040,,0
S0007423,,2026-01-03T14:54:41,web,paid_social,C016,,0
S0007424,U000881,2025-11-28T04:40:12,mobile,paid_social,C004,,0
S0007425,U000374,2025-10-25T07:16:49,mobile,search,C011,,0
S0007426,U001668,2026-01-16T04:37:55,web,search,C038,A,0
S0007427,U002194,2025-12-30T16:33:45,web,organic,C037,A,1
S0007428,,2025-11-21T17:51:31,mobile,referral,C034,,0
S0007429,U000542,2025-11-14T17:50:06,mobile,email,C024,,0
S0007430,U001532,2025-12-13T10:44:16,web,paid_social,C011,B,0
S0007431,U000047,2026-01-18T07:07:56,mobile,paid_social,C025,,0
S0007432,U000599,2025-11-16T13:20:11,mobile,search,C035,,0
S0007433,U000668,2026-01-14T18:50:30,mobile,organic,C033,,0
S0007434,,2025-11-20T04:12:44,web,organic,C003,,0
S0007435,U000706,2025-12-23T19:25:38,web,organic,C029,B,0
S0007436,U000953,2025-11-24T19:07:20,mobile,email,C039,,0
S0007437,U000022,2025-10-29T02:17:20,mobile,paid_social,C006,,1
S0007438,U001797,2026-01-13T16:44:42,web,search,C025,A,0
S0007439,U000871,2025-11-05T04:39:38,mobile,organic,C025,,0
S0007440,U001778,2026-01-14T11:06:35,mobile,email,C021,,0
S0007441,U000128,2025-10-30T17:43:08,web,email,C031,A,0
S0007442,U001906,2025-11-14T11:10:57,mobile,email,C040,,1
S0007443,U001379,2026-01-12T07:46:15,web,search,C027,A,0
S0007444,U000509,2025-12-19T17:01:27,,search,C002,,1
S0007445,,2025-11-07T11:51:37,web,search,C021,,0
S0007446,U001647,2025-12-13T17:29:51,web,organic,C021,B,0
S0007447,U001599,2025-11-06T16:13:16,mobile,search,C011,,0
S0007448,U001915,2026-01-08T03:22:15,mobile,search,C030,,0
S0007449,,2025-10-25T22:12:21,web,paid_social,C023,,0
S0007450,U000367,2025-12-08T02:53:45,web,search,C005,B,1
S0007451,U000622,2025-10-27T03:40:40,mobile,organic,C032,,0
S0007452,,2025-12-22T23:49:31,web,search,C001,,0
S0007453,U000147,2026-01-13T15:53:53,mobile,search,C035,,0
S0007454,U000233,2026-01-04T05:40:46,mobile,paid_social,C025,,0
S0007455,U001523,2025-11-23T21:30:29,mobile,email,C040,,1
S0007456,U001334,2025-11-11T18:17:26,mobile,organic,C014,,1
S0007457,U000077,2025-11-01T07:59:43,mobile,search,C009,,1
S0007458,U000928,2026-01-08T01:36:14,mobile,search,C020,,0
S0007459,U000244,2025-10-28T17:46:18,web,paid_social,C033,A,1
S0007460,U000430,2025-12-17T00:50:49,mobile,email,C025,,1
S0007461,U000123,2025-11-23T11:52:26,web,search,C018,B,1
S0007462,U001163,2026-01-19T01:27:26,mobile,email,C016,,0
S0007463,U000179,2025-12-06T05:38:04,web,organic,C032,B,0
S0007464,U001729,2025-12-09T19:57:52,mobile,referral,C009,,0
S0007465,,2026-01-12T01:12:57,mobile,email,C002,,0
S0007466,U001883,2026-01-16T16:59:30,mobile,organic,C010,,0
S0007467,,2025-12-12T23:13:51,web,paid_social,C009,,0
S0007468,U001654,2026-01-01T02:19:45,mobile,search,C008,,0
S0007469,U002004,2025-12-17T13:40:20,mobile,referral,C013,,0
S0007470,U001949,2025-11-28T21:45:40,web,organic,C029,B,1
S0007471,U000476,2025-10-26T14:22:38,web,paid_social,C010,A,0
S0007472,U001330,2025-12-25T00:54:10,web,search,C006,B,0
S0007473,U000674,2025-12-23T11:08:37,web,organic,C016,A,0
S0007474,U001842,2025-10-31T22:39:11,mobile,email,C039,,1
S0007475,,2025-11-11T03:31:29,web,paid_social,C038,,0
S0007476,,2025-12-26T07:58:22,,search,C001,,0
S0007477,U000834,2025-11-03T21:57:14,mobile,referral,C001,,1
S0007478,U001876,2025-12-22T14:59:44,web,referral,C013,B,0
S0007479,U000649,2025-12-25T01:24:24,mobile,email,C006,,0
S0007480,U001971,2025-11-22T05:47:55,web,organic,C033,A,0
S0007481,,2025-11-13T16:14:56,web,email,C006,,0
S0007482,U001511,2025-11-24T00:20:28,mobile,organic,C004,,0
S0007483,U001168,2025-11-22T18:26:27,web,search,C010,A,0
S0007484,U000949,2025-12-15T01:44:20,web,referral,C024,A,0
S0007485,U000670,2025-12-27T09:17:18,mobile,organic,C007,,0
S0007486,U000620,2026-01-06T23:57:42,web,organic,C012,A,1
S0007487,U001409,2025-10-24T03:21:34,mobile,email,C021,,1
S0007488,,2025-12-25T19:55:39,mobile,organic,C039,,0
S0007489,U001902,2025-11-18T17:13:04,web,organic,C035,B,1
S0007490,U000292,2026-01-04T22:02:34,mobile,organic,C009,,0
S0007491,U000474,2025-10-28T06:07:29,mobile,paid_social,C012,,0
S0007492,U000104,2025-12-10T01:06:47,mobile,search,C003,,0
S0007493,U001900,2025-12-09T19:42:39,mobile,search,C012,,0
S0007494,,2025-11-19T19:50:27,mobile,referral,C025,,0
S0007495,U000078,2026-01-16T18:26:18,web,paid_social,C021,A,0
S0007496,U000094,2025-10-31T01:31:48,mobile,paid_social,C016,,0
S0007497,U002020,2025-11-02T17:11:39,mobile,search,C001,,0
S0007498,U001938,2025-12-18T10:10:36,mobile,email,C037,,0
S0007499,U000610,2025-12-06T17:27:44,web,organic,C016,B,1
S0007500,,2025-11-14T05:49:30,web,REFERRAL,C037,,0
S0007501,,2025-11-17T19:48:11,mobile,organic,C030,,0
S0007502,U001857,2025-11-04T13:44:47,mobile,email,C032,,0
S0007503,U001574,2026-01-07T12:56:48,web,referral,C017,B,0
S0007504,U000978,2025-12-11T16:44:12,web,organic,C006,A,0
S0007505,U002043,2025-11-12T11:25:07,mobile,organic,C009,,0
S0007506,U000493,2025-11-25T20:21:53,mobile,organic,C027,,0
S0007507,U002194,2026-01-11T01:00:57,web,search,C024,B,0
S0007508,U000639,2026-01-09T06:09:11,mobile,search,C004,,1
S0007509,U001956,2025-10-27T15:50:47,web,organic,C035,B,0
S0007510,,2025-12-19T07:25:56,web,organic,C002,,0
S0007511,U001238,2025-11-04T04:59:37,mobile,search,C019,,0
S0007512,,2025-11-09T10:05:03,web,organic,C008,,0
S0007513,U001653,2026-01-07T05:15:52,web,email,C007,,0
S0007514,U001537,2026-01-10T00:11:14,web,organic,C020,,0
S0007515,U001904,2025-10-28T21:11:26,web,organic,C014,A,1
S0007516,U000497,2026-01-08T02:15:01,web,organic,C019,B,0
S0007517,U000527,2025-12-26T00:07:20,mobile,organic,C038,,0
S0007518,,2025-12-30T06:06:37,web,organic,C032,,0
S0007519,U000812,2025-12-31T16:53:50,mobile,organic,C014,,0
S0007520,U000007,2025-12-06T02:12:00,web,organic,C021,A,0
S0007521,U000338,2026-01-14T15:53:47,mobile,search,C015,,1
S0007522,,2025-11-08T11:21:10,mobile,search,C011,,0
S0007523,,2025-12-05T21:18:02,mobile,paid_social,C019,,0
S0007524,U000283,2025-11-19T02:38:59,web,referral,C006,B,0
S0007525,U000531,2026-01-03T11:01:39,web,paid_social,C010,A,0
S0007526,,2025-10-28T21:12:34,web,organic,C023,,0
S0007527,U000087,2025-11-29T11:19:18,web,search,C030,A,0
S0007528,U000216,2025-12-30T01:17:16,mobile,paid_social,C027,,0
S0007529,,2025-11-18T13:13:57,mobile,search,C040,,0
S0007530,U000551,2025-11-12T02:00:17,web,organic,C009,A,0
S0007531,U000678,2025-11-14T01:40:56,mobile,email,C005,,1
S0007532,U000033,2025-12-24T15:55:50,mobile,organic,C026,,0
S0007533,U000894,2025-11-16T06:01:36,web,search,C023,,1
S0007534,U002185,2025-11-26T16:22:21,mobile,paid_social,C035,,1
S0007535,U002169,2025-12-09T13:13:09,mobile,referral,C006,,1
S0007536,U001412,2026-01-14T02:37:04,mobile,email,C010,,1
S0007537,U001486,2025-12-31T22:22:00,mobile,referral,C017,,0
S0007538,U001416,2025-11-07T02:47:04,mobile,search,C033,,0
S0007539,U001529,2026-01-08T22:02:17,web,search,C008,B,1
S0007540,,2026-01-05T11:16:25,mobile,organic,C039,,0
S0007541,U000453,2025-12-27T12:15:40,mobile,search,C005,,0
S0007542,,2025-12-06T23:05:35,web,email,C038,,0
S0007543,U001935,2025-10-27T17:22:35,web,organic,C027,A,0
S0007544,U000318,2025-12-24T11:25:38,mobile,organic,C006,,0
S0007545,U000209,2025-12-07T02:11:42,web,referral,C040,B,0
S0007546,,2025-11-18T07:41:23,web,organic,C002,,0
S0007547,U000105,2025-10-22T08:02:32,mobile,organic,C016,,1
S0007548,U001776,2025-11-11T05:38:31,mobile,referral,C030,,1
S0007549,,2025-12-14T22:52:00,web,search,C014,,0
S0007550,U000080,2025-10-31T13:09:30,web,email,C016,A,0
S0007551,,2025-12-19T10:16:50,web,organic,C012,,0
S0007552,,2026-01-03T05:04:04,web,organic,C008,,0
S0007553,U000639,2025-11-19T01:50:28,web,organic,C024,B,1
S0007554,U001204,2025-10-28T19:39:53,mobile,organic,C018,,0
S0007555,U001497,2025-11-03T00:19:31,mobile,search,C033,,0
S0007556,U000199,2025-11-22T15:39:34,mobile,paid_social,C022,,0
S0007557,U000241,2026-01-02T15:35:38,mobile,search,C021,,0
S0007558,U000622,2025-12-17T12:37:05,mobile,search,C007,,0
S0007559,U001500,2026-01-07T13:12:48,web,organic,C011,B,0
S0007560,U000889,2026-01-18T22:32:19,web,paid_social,C002,A,0
S0007561,U000607,2025-11-08T16:07:08,web,organic,C039,,1
S0007562,,2025-12-22T23:23:25,mobile,organic,C032,,0
S0007563,,2025-12-02T10:15:08,mobile,referral,C011,,0
S0007564,,2025-12-04T20:29:19,web,referral,C019,,0
S0007565,U002169,2025-11-19T17:49:55,web,organic,C023,A,1
S0007566,U001090,2025-11-21T06:24:09,web,organic,C010,B,0
S0007567,U001802,2025-12-21T07:20:42,web,paid_social,C006,B,0
S0007568,U001408,2025-12-16T07:30:37,mobile,search,C039,,0
S0007569,U001156,2025-11-19T02:32:37,web,email,C015,B,0
S0007570,U001044,2025-11-01T02:42:39,web,search,C031,A,0
S0007571,,2025-12-12T11:34:38,mobile,organic,C026,,0
S0007572,U000908,2025-12-26T23:40:20,web,search,C017,A,0
S0007573,U001408,2025-12-10T17:11:57,web,organic,C025,A,0
S0007574,U001084,2025-10-21T18:27:41,mobile,search,C011,,0
S0007575,U002136,2025-11-15T20:22:39,web,search,C011,B,1
S0007576,,2025-12-30T12:18:27,mobile,referral,C030,,0
S0007577,U001022,2025-12-27T06:28:49,web,organic,C032,B,0
S0007578,U000872,2025-10-22T09:03:44,web,paid_social,C029,B,1
S0007579,U001670,2025-12-02T18:24:57,web,organic,C028,B,0
S0007580,,2025-11-29T19:11:00,mobile,email,C036,,0
S0007581,U000510,2025-12-19T03:30:14,web,organic,C013,A,0
S0007582,U001835,2025-11-01T16:31:58,mobile,organic,C001,,0
S0007583,U001501,2025-12-16T08:49:59,web,organic,C012,A,0
S0007584,,2026-01-14T15:55:08,mobile,email,C026,,0
S0007585,U001721,2025-11-23T21:33:18,mobile,organic,C024,,0
S0007586,U000498,2025-11-20T19:15:57,web,paid_social,C012,B,0
S0007587,,2025-10-23T23:38:49,mobile,organic,C032,,0
S0007588,U000269,2025-10-26T14:32:58,mobile,paid_social,C039,,1
S0007589,U001746,2026-01-13T06:46:21,mobile,referral,C005,,0
S0007590,U001300,2026-01-17T05:39:36,mobile,organic,C001,,0
S0007591,U001281,2025-10-21T22:45:44,web,paid_social,C028,,1
S0007592,U001601,2026-01-10T12:02:39,mobile,search,C020,,0
S0007593,U000684,2025-11-06T02:19:47,mobile,search,C027,,1
S0007594,U001692,2025-12-10T23:06:39,web,organic,C029,A,1
S0007595,U000057,2025-12-21T11:21:37,web,organic,C002,B,0
S0007596,U001527,2025-11-22T18:08:34,web,email,C031,,1
S0007597,U001748,2025-12-08T01:11:25,web,search,C007,,0
S0007598,U000008,2025-12-16T22:04:02,web,organic,C026,B,0
S0007599,U001529,2025-11-07T21:27:25,mobile,organic,C040,,1
S0007600,U001703,2026-01-18T22:10:13,web,paid_social,C019,,0
S0007601,,2025-11-08T18:57:39,web,referral,C014,,0
S0007602,U001331,2025-10-22T08:54:26,mobile,email,C037,,1
S0007603,U000131,2026-01-14T10:13:51,mobile,paid_social,C017,,0
S0007604,U002174,2025-11-29T01:29:31,mobile,referral,C024,,1
S0007605,U002127,2025-11-26T07:35:41,web,paid_social,C009,B,1
S0007606,U001683,2025-11-15T06:01:34,mobile,search,C021,,1
S0007607,U000034,2025-10-23T18:22:23,web,search,C003,,1
S0007608,U000947,2025-11-14T06:02:36,web,referral,C035,B,0
S0007609,U001800,2025-11-25T20:06:17,mobile,organic,C025,,1
S0007610,,2025-12-07T06:29:14,web,search,C018,,0
S0007611,U001991,2025-12-01T15:05:15,web,email,C030,A,0
S0007612,U001356,2026-01-08T13:17:39,mobile,organic,C025,,0
S0007613,U001571,2026-01-11T11:02:55,web,email,C017,B,0
S0007614,U000743,2025-11-18T23:37:50,web,email,C014,,0
S0007615,U001789,2026-01-15T19:12:50,mobile,search,C003,,1
S0007616,U001174,2026-01-07T06:50:02,mobile,email,C009,,0
S0007617,U001761,2026-01-12T22:16:02,mobile,organic,C017,,0
S0007618,U000450,2025-12-24T00:15:03,web,referral,C019,A,0
S0007619,U000591,2025-11-08T06:50:36,mobile,organic,C040,,0
S0007620,U000194,2025-11-08T00:16:05,mobile,organic,C014,,0
S0007621,U001486,2026-01-11T05:15:48,web,search,C020,,0
S0007622,U001613,2025-12-06T01:47:39,web,paid_social,C002,,1
S0007623,U000625,2026-01-09T13:59:07,web,paid_social,C004,A,0
S0007624,U000846,2025-12-25T06:57:34,web,search,C020,,0
S0007625,U001253,2025-11-09T13:36:09,web,email,C014,,0
S0007626,U001663,2025-11-25T01:39:26,mobile,paid_social,C027,,1
S0007627,U000667,2026-01-16T13:04:43,mobile,email,C034,,0
S0007628,U001075,2025-10-23T04:52:29,web,organic,C003,B,0
S0007629,U000409,2025-12-24T18:04:38,mobile,referral,C007,,0
S0007630,U001782,2026-01-17T12:44:25,web,email,C023,,0
S0007631,U001922,2025-10-30T19:32:00,web,email,C004,B,1
S0007632,,2025-11-14T22:04:50,mobile,search,C013,,0
S0007633,U001795,2025-12-09T16:07:28,web,referral,C029,A,0
S0007634,U001682,2026-01-05T09:06:30,mobile,organic,C002,,1
S0007635,U001839,2025-12-06T00:38:30,web,organic,C025,B,0
S0007636,,2025-10-26T19:18:13,web,search,C004,,0
S0007637,U000453,2025-11-01T21:17:39,mobile,referral,C031,,0
S0007638,U002115,2025-11-24T06:36:49,web,referral,C029,B,0
S0007639,,2025-11-19T11:15:50,web,search,C003,,0
S0007640,U000892,2025-11-10T05:04:55,mobile,paid_social,C022,,0
S0007641,U001598,2026-01-05T01:15:15,mobile,search,C019,,0
S0007642,U001745,2025-10-23T20:38:26,mobile,organic,C039,,1
S0007643,U001509,2026-01-04T01:57:35,mobile,paid_social,C002,,0
S0007644,U001078,2026-01-12T09:24:19,web,organic,C028,B,0
S0007645,,2025-12-17T03:36:57,web,paid_social,C022,,0
S0007646,U000518,2025-12-16T17:19:58,mobile,organic,C039,,1
S0007647,U000313,2025-11-03T20:27:15,web,organic,C030,A,1
S0007648,U001384,2025-12-11T14:08:32,web,paid_social,C012,A,1
S0007649,,2025-11-24T04:57:10,web,search,C005,,0
S0007650,U001033,2025-11-11T01:19:25,mobile,email,C024,,1
S0007651,U001006,2025-12-12T22:34:04,mobile,paid_social,C034,,0
S0007652,U000581,2025-10-21T13:08:51,web,organic,C023,,0
S0007653,,2025-11-15T07:37:40,web,email,C024,,0
S0007654,,2025-12-19T11:37:36,mobile,organic,C021,,0
S0007655,U001475,2025-12-01T09:27:49,web,paid_social,C015,A,0
S0007656,U000352,2025-11-03T13:09:35,web,search,C036,B,0
S0007657,U002181,2025-10-21T13:25:23,web,organic,C007,A,1
S0007658,U002172,2025-11-14T18:43:30,web,search,C022,B,0
S0007659,U000153,2025-12-09T20:32:39,web,referral,C035,B,0
S0007660,U001416,2025-12-08T13:11:40,web,organic,C011,B,0
S0007661,U001309,2025-11-02T05:41:29,web,referral,C017,B,0
S0007662,,2025-12-15T16:09:43,mobile,paid_social,C029,,0
S0007663,U001693,2026-01-19T08:15:10,web,organic,C006,B,1
S0007664,U001683,2025-12-13T01:53:19,mobile,paid_social,C011,,1
S0007665,U001858,2025-12-07T22:16:28,mobile,paid_social,C029,,1
S0007666,U001325,2025-12-16T11:27:49,web,search,C004,B,1
S0007667,U001556,2026-01-08T14:39:55,mobile,organic,C016,,1
S0007668,,2026-01-14T13:56:05,web,email,C024,,0
S0007669,U001689,2025-10-25T03:12:30,web,email,C035,B,0
S0007670,U001286,2025-11-08T21:21:45,mobile,email,C006,,1
S0007671,U001639,2025-10-31T20:37:35,web,paid_social,C022,,1
S0007672,U000134,2025-12-29T22:51:37,web,search,C029,,1
S0007673,U001359,2025-10-25T12:59:30,mobile,search,C016,,0
S0007674,U000448,2026-01-10T16:16:03,mobile,paid_social,C018,,0
S0007675,U000896,2025-10-23T06:58:32,web,organic,C019,A,0
S0007676,U001692,2025-12-14T16:04:38,web,paid_social,C035,A,0
S0007677,U000251,2025-11-15T05:49:14,mobile,organic,C025,,1
S0007678,U001660,2025-12-02T18:59:36,web,email,C017,A,0
S0007679,U000572,2025-11-30T05:02:59,web,organic,C001,B,1
S0007680,U001659,2025-12-27T20:11:08,mobile,email,C016,,0
S0007681,U001687,2025-12-05T03:19:23,web,organic,C033,B,0
S0007682,U000034,2025-11-28T08:24:47,web,referral,C018,A,1
S0007683,U000515,2025-12-26T03:58:28,mobile,paid_social,C016,,0
S0007684,U001772,2026-01-12T18:19:08,mobile,search,C029,,0
S0007685,U000753,2025-12-31T21:26:54,web,organic,C039,A,0
S0007686,U000967,2025-12-26T17:53:05,mobile,paid_social,C007,,0
S0007687,U000035,2025-12-04T08:03:21,mobile,SEARCH,C038,,1
S0007688,U001527,2026-01-10T11:02:32,mobile,email,C014,,0
S0007689,U000206,2025-12-04T05:00:47,web,email,C024,B,0
S0007690,,2026-01-13T03:59:36,mobile,paid_social,C011,,0
S0007691,U001050,2026-01-01T16:53:17,mobile,organic,C001,,0
S0007692,U001693,2025-11-03T23:08:17,mobile,organic,C016,,1
S0007693,U001097,2025-10-25T16:04:45,mobile,search,C036,,1
S0007694,U002162,2025-12-27T02:49:27,web,search,C037,,1
S0007695,,2025-12-22T03:59:19,web,paid_social,C016,,0
S0007696,U000558,2025-12-14T15:05:17,mobile,search,C026,,0
S0007697,U000420,2026-01-17T07:15:10,web,search,C031,B,0
S0007698,U001726,2025-12-09T12:38:48,mobile,search,C021,,1
S0007699,U001012,2025-11-21T18:02:23,mobile,search,C033,,1
S0007700,U001331,2025-12-11T06:54:08,web,email,C006,A,0
S0007701,,2025-10-23T23:56:43,mobile,organic,C038,,0
S0007702,U000601,2025-12-12T13:47:12,mobile,organic,C024,,1
S0007703,,2026-01-10T15:49:31,mobile,organic,C007,,0
S0007704,U000648,2025-10-21T19:55:44,mobile,organic,C032,,0
S0007705,U002200,2026-01-05T12:25:56,mobile,paid_social,C038,,0
S0007706,U001610,2026-01-01T14:44:33,web,email,C015,,0
S0007707,U001804,2025-10-30T23:45:32,mobile,paid_social,C019,,0
S0007708,U000626,2026-01-05T15:43:48,web,referral,C037,B,0
